,,239365,115,2634,11333,753,2527,,,,,,,,,
836,7/30/2018,7,0,0,0,0,0,KASILOF,31,,,,,,,
840,7/21/2018,1,0,0,0,0,0,KASILOF,29,,,,,,,
842,7/27/2018,15,0,0,0,0,0,KENAI,30,,,,,,,
851,7/22/2018,2,0,0,0,0,0,KENAI,30,,,,,,,
851,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
854,6/29/2018,5,0,0,0,0,0,KENAI,26,,,,,,,
855,7/24/2018,3,0,0,0,0,0,KASILOF,30,,,,,,,
856,7/24/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
856,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
856,8/2/2018,0,0,0,0,0,0,KASILOF,31,,,,,,,
856,8/4/2018,10,0,0,1,0,0,KASILOF,31,,,,,,,
857,7/24/2018,29,0,0,0,0,0,KENAI,30,,,,,,,
858,7/27/2018,10,0,0,0,0,0,KASILOF,30,,,,,,,
861,7/29/2018,3,0,0,0,0,0,KENAI,31,,,,,,,
865,7/25/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
866,7/24/2018,4,0,0,3,0,0,KENAI,30,,,,,,,
867,8/3/2018,20,0,10,0,0,0,KASILOF,31,,,,,,,
869,7/27/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
872,7/27/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
875,7/27/2018,0,0,0,0,0,0,FISH CREEK,30,,,,,,,
876,7/27/2018,4,0,0,1,0,0,KENAI,30,,,,,,,
877,7/28/2018,7,0,0,0,0,0,KASILOF,30,,,,,,,
878,7/20/2018,0,0,0,8,0,0,KASILOF,29,,,,,,,
878,7/21/2018,0,0,0,6,0,0,KASILOF,29,,,,,,,
882,6/18/2018,3,0,0,0,0,0,KENAI,25,,,,,,,
882,8/18/2018,10,0,1,0,0,0,FISH CREEK,33,,,,,,,
884,7/28/2018,25,0,2,0,0,0,FISH CREEK,30,,,,,,,
885,7/28/2018,1,0,0,0,0,0,KASILOF,30,,,,,,,
887,8/3/2018,15,0,1,0,0,0,KASILOF,31,,,,,,,
887,8/4/2018,10,0,2,0,0,0,KASILOF,31,,,,,,,
891,8/3/2018,50,0,0,2,0,0,KASILOF,31,,,,,,,
892,7/30/2018,13,0,2,0,0,0,FISH CREEK,31,,,,,,,
892,7/31/2018,10,0,4,0,0,0,FISH CREEK,31,,,,,,,
1301,7/20/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
1302,7/10/2018,7,0,0,1,0,0,KENAI,28,,,,,,,
1302,7/11/2018,3,0,0,0,0,0,KENAI,28,,,,,,,
1303,7/6/2018,8,0,0,0,0,0,KASILOF,27,,,,,,,
1305,7/7/2018,3,0,0,0,0,0,KASILOF,27,,,,,,,
1305,7/8/2018,29,0,0,0,0,0,KASILOF,28,,,,,,,
1305,7/21/2018,19,1,0,0,0,0,KASILOF,29,,,,,,,
1305,7/22/2018,7,0,0,0,0,0,KASILOF,30,,,,,,,
1306,7/9/2018,6,0,0,0,0,0,KASILOF,28,,,,,,,
1308,7/18/2018,30,0,0,0,0,0,KENAI,29,,,,,,,
1310,7/25/2018,15,0,0,0,0,0,KENAI,30,,,,,,,
1312,7/21/2018,44,0,0,0,0,0,KENAI,29,,,,,,,
1314,7/25/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
1320,7/21/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
1320,7/22/2018,7,0,0,1,0,0,KENAI,30,,,,,,,
1321,7/12/2018,15,0,0,0,0,0,KASILOF,28,,,,,,,
1321,7/13/2018,5,0,0,0,0,0,KASILOF,28,,,,,,,
1323,7/20/2018,14,0,0,0,0,1,KENAI,29,,,,,,,
1401,8/4/2018,13,0,0,0,0,0,KASILOF,31,,,,,,,
1701,7/28/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
1701,7/29/2018,3,0,0,9,0,0,KENAI,31,,,,,,,
1701,7/30/2018,0,0,0,0,0,0,KENAI,31,,,,,,,
1705,7/27/2018,7,0,0,0,0,0,KASILOF,30,,,,,,,
1711,7/16/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
1713,7/16/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
1713,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
1714,7/17/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
1714,7/18/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
1715,7/25/2018,17,0,0,5,0,0,KENAI,30,,,,,,,
1715,7/26/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
1716,7/29/2018,7,0,0,0,0,0,KENAI,31,,,,,,,
1717,7/17/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
1717,7/24/2018,3,0,0,2,0,0,KENAI,30,,,,,,,
1717,7/25/2018,12,0,0,2,0,0,KENAI,30,,,,,,,
1717,7/26/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
1718,7/18/2018,27,0,0,1,0,0,KENAI,29,,,,,,,
1718,7/20/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
1719,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
1719,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
1721,7/18/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
1721,7/19/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
1723,7/19/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
1723,7/20/2018,14,0,0,0,0,0,KENAI,29,,,,,,,
1723,7/27/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
1725,7/20/2018,11,0,0,0,0,0,KENAI,29,,,,,,,
1725,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
1726,7/20/2018,28,0,0,0,0,0,KENAI,29,,,,,,,
1728,7/28/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
1730,7/21/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
1730,7/22/2018,3,0,0,0,0,0,KASILOF,30,,,,,,,
1738,7/22/2018,30,0,0,0,0,0,KENAI,30,,,,,,,
1744,7/29/2018,2,0,0,0,0,0,KENAI,31,,,,,,,
1754,7/28/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
1786,7/17/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
1789,7/27/2018,26,0,0,1,0,0,KENAI,30,,,,,,,
1789,7/29/2018,17,0,0,1,0,0,KENAI,31,,,,,,,
1793,7/11/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
1793,7/12/2018,15,0,0,0,0,0,KENAI,28,,,,,,,
1794,7/11/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
1795,7/29/2018,15,0,0,5,0,0,KENAI,31,,,,,,,
1797,7/29/2018,6,0,0,0,0,0,KASILOF,31,,,,,,,
1797,7/30/2018,10,0,0,0,0,0,KASILOF,31,,,,,,,
1797,8/4/2018,5,0,0,0,0,0,KASILOF,31,,,,,,,
1797,8/6/2018,20,0,0,0,0,0,KASILOF,32,,,,,,,
1798,7/26/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
1798,7/27/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
2001,6/26/2018,2,0,0,0,0,0,FISH CREEK,26,,,,,,,
2002,7/18/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
2002,7/27/2018,9,0,0,3,0,0,KENAI,30,,,,,,,
2004,6/19/2018,4,0,0,0,0,0,KASILOF,25,,,,,,,
2004,6/20/2018,13,0,0,0,0,0,KASILOF,25,,,,,,,
2004,6/21/2018,9,0,0,0,0,0,KASILOF,25,,,,,,,
2004,6/22/2018,5,0,0,0,0,0,KASILOF,25,,,,,,,
2007,6/25/2018,3,0,0,0,0,0,KASILOF,26,,,,,,,
2007,7/6/2018,5,0,0,0,0,0,KASILOF,27,,,,,,,
2007,7/12/2018,11,0,0,0,0,0,KASILOF,28,,,,,,,
2009,6/26/2018,5,0,0,0,0,0,KASILOF,26,,,,,,,
2009,7/7/2018,10,0,0,0,0,0,KASILOF,27,,,,,,,
2009,8/4/2018,3,0,0,0,0,0,KASILOF,31,,,,,,,
2015,7/17/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
2015,7/18/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
2015,7/19/2018,22,0,0,0,0,0,KENAI,29,,,,,,,
2016,7/4/2018,5,0,0,0,0,0,KASILOF,27,,,,,,,
2017,7/10/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
2017,7/11/2018,18,0,0,0,0,0,KENAI,28,,,,,,,
2018,7/4/2018,8,0,0,0,0,0,KASILOF,27,,,,,,,
2019,8/4/2018,5,0,0,1,0,0,KASILOF,31,Y,7,1,,4,,
2023,7/15/2018,2,0,0,1,0,0,KENAI,29,,,,,,,
2023,7/21/2018,4,0,0,3,0,1,UNKNOWN,29,,,,,,,
2023,7/22/2018,12,0,0,8,0,0,KASILOF,30,,,,,,,
2023,7/27/2018,8,0,0,6,0,0,KASILOF,30,,,,,,,
2023,7/28/2018,7,0,0,5,0,1,KASILOF,30,,,,,,,
2025,7/14/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
2025,7/27/2018,7,0,0,1,0,0,KENAI,30,,,,,,,
2025,7/28/2018,15,0,0,2,0,0,KENAI,30,,,,,,,
2025,7/29/2018,0,0,0,0,0,0,KENAI,31,,,,,,,
2027,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2027,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2027,7/18/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2028,7/15/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
2028,7/16/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
2028,7/18/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2028,7/19/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
2029,7/13/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
2032,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
2032,7/15/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
2032,7/19/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
2032,7/20/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2032,7/21/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
2037,7/15/2018,2,0,0,0,0,0,KASILOF,29,,,,,,,
2037,7/22/2018,15,0,0,0,0,0,KASILOF,30,,,,,,,
2044,7/20/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2045,7/17/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2047,7/28/2018,4,0,0,5,0,0,KENAI,30,,,,,,,
2048,7/17/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
2048,7/18/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2048,7/30/2018,1,0,1,0,0,0,FISH CREEK,31,,,,,,,
2049,7/21/2018,12,0,0,0,0,0,KENAI,29,,,,,,,
2049,7/22/2018,23,0,0,0,0,0,KENAI,30,,,,,,,
2050,7/20/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
2050,7/21/2018,11,0,0,1,0,0,KENAI,29,,,,,,,
2051,7/19/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
2051,7/20/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2052,7/27/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
2053,7/19/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
2053,7/23/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
2053,7/28/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
2053,7/29/2018,6,0,0,0,0,0,KASILOF,31,,,,,,,
2054,7/28/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
2055,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
2058,7/22/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
2062,7/22/2018,53,0,0,0,0,0,KENAI,30,,,,,,,
2063,7/21/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
2063,7/22/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
2067,7/24/2018,1,0,0,0,0,0,KASILOF,30,,,,,,,
2067,7/25/2018,8,0,1,0,0,0,KASILOF,30,,,,,,,
2067,7/31/2018,5,0,1,1,0,0,KASILOF,31,,,,,,,
2067,8/1/2018,24,0,0,6,0,0,KASILOF,31,,,,,,,
2069,7/24/2018,1,0,0,1,0,0,KENAI,30,,,,,,,
2073,7/27/2018,12,0,0,3,0,0,KENAI,30,,,,,,,
2073,7/28/2018,9,0,0,4,0,0,KENAI,30,,,,,,,
2073,7/29/2018,18,0,0,4,0,0,KENAI,31,,,,,,,
2074,7/26/2018,5,0,0,0,0,0,KENAI,30,,,,,,,
2074,7/27/2018,8,0,0,0,0,0,KENAI,30,,,,,,,
2076,7/27/2018,35,0,0,0,0,0,FISH CREEK,30,,,,,,,
2081,7/29/2018,6,0,0,0,0,0,KENAI,31,,,,,,,
2102,7/13/2018,5,0,0,0,0,0,KENAI,28,,,,,,,
2102,7/14/2018,7,0,0,0,0,0,KENAI,28,,,,,,,
2102,7/15/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
2102,7/21/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
2103,7/19/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2103,7/20/2018,23,0,0,0,0,0,KENAI,29,,,,,,,
2103,7/22/2018,14,0,0,1,0,1,KENAI,30,,,,,,,
2105,7/19/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2106,6/25/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
2106,6/26/2018,1,0,0,0,0,0,KASILOF,26,,,,,,,
2106,7/23/2018,3,0,0,0,0,0,KASILOF,30,,,,,,,
2108,6/23/2018,0,0,0,0,0,0,KASILOF,25,,,,,,,
2110,7/16/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2110,7/17/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2112,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
2113,7/17/2018,3,0,0,0,0,12,KASILOF,29,Y,7,0,,3,,
2116,7/15/2018,11,0,0,0,0,4,KENAI,29,,,,,,,
2116,7/28/2018,43,0,0,0,0,0,KENAI,30,,,,,,,
2119,7/17/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
2119,7/19/2018,5,0,0,0,0,0,KASILOF,29,,,,,,,
2119,7/24/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
2125,7/21/2018,9,0,0,0,0,0,KENAI,29,,,,,,,
2126,7/23/2018,13,0,0,1,0,1,KENAI,30,,,,,,,
2128,7/28/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
2201,7/15/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2201,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2205,7/21/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
2210,7/4/2018,5,0,0,0,0,0,KASILOF,27,,,,,,,
2211,6/30/2018,8,0,0,0,0,0,KASILOF,26,,,,,,,
2211,7/14/2018,15,0,0,0,0,0,KASILOF,28,,,,,,,
2211,7/15/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2211,7/16/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
2211,7/28/2018,16,0,0,1,0,0,KENAI,30,,,,,,,
2214,7/20/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
2215,7/20/2018,28,0,0,0,0,0,KENAI,29,,,,,,,
2218,7/17/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
2218,7/19/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2219,7/19/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
2219,7/20/2018,11,0,0,0,0,0,KENAI,29,,,,,,,
2224,7/17/2018,17,0,0,1,0,0,KENAI,29,,,,,,,
2224,7/28/2018,5,0,0,1,0,0,KENAI,30,,,,,,,
2225,7/28/2018,8,0,0,0,0,1,KENAI,30,,,,,,,
2227,7/20/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
2229,7/20/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
2229,7/21/2018,6,0,0,0,0,0,KASILOF,29,,,,,,,
2230,7/23/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
2230,7/29/2018,11,0,0,4,0,0,KENAI,31,,,,,,,
2230,7/30/2018,8,0,0,0,0,0,KASILOF,31,,,,,,,
2231,7/20/2018,15,0,0,0,0,0,KENAI,29,,,,,,,
2232,7/21/2018,18,0,0,2,0,0,KENAI,29,,,,,,,
2232,7/22/2018,12,0,0,1,0,0,KENAI,30,,,,,,,
2233,7/1/1990,9,0,0,0,0,0,KENAI,27,,,,,,,
2234,7/21/2018,15,0,0,1,0,0,KENAI,29,,,,,,,
2236,7/22/2018,6,0,0,0,0,0,KENAI,30,,,,,,,
2237,7/7/2018,0,0,0,1,0,0,KENAI,27,,,,,,,
2238,7/23/2018,17,0,0,2,0,0,KENAI,30,,,,,,,
2238,7/24/2018,10,0,0,1,0,0,KENAI,30,,,,,,,
2239,7/22/2018,21,0,0,0,0,0,KENAI,30,,,,,,,
2240,7/23/2018,18,0,0,0,0,0,KENAI,30,,,,,,,
2241,7/25/2018,10,0,0,0,0,0,KENAI,30,,,,,,,
2241,7/26/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
2241,7/27/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
2242,7/26/2018,23,0,0,0,0,0,KENAI,30,,,,,,,
2244,7/26/2018,4,0,1,2,0,0,KENAI,30,,,,,,,
2245,7/26/2018,6,0,0,1,0,0,KENAI,30,,,,,,,
2246,7/21/2018,18,0,0,0,0,0,KENAI,29,,,,,,,
2247,7/30/2018,15,0,0,0,0,0,KENAI,31,,,,,,,
2247,7/31/2018,7,0,0,0,0,0,KENAI,31,,,,,,,
2248,7/27/2018,9,0,0,0,0,0,KENAI,30,,,,,,,
2248,7/28/2018,22,0,0,0,0,0,KENAI,30,,,,,,,
2248,7/29/2018,8,0,0,0,0,0,KENAI,31,,,,,,,
2250,7/28/2018,10,0,0,0,0,3,KENAI,30,,,,,,,
2252,7/29/2018,19,0,0,3,0,0,KENAI,31,,,,,,,
2253,7/29/2018,25,0,0,0,0,0,KASILOF,31,,,,,,,
2253,8/4/2018,20,0,0,0,0,0,KASILOF,31,,,,,,,
2255,8/5/2018,3,0,0,0,0,0,KASILOF,32,,,,,,,
2301,7/22/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
2302,7/18/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
2303,7/24/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
2303,7/25/2018,0,0,0,0,0,0,KENAI,30,,,,,,,
2304,7/18/2018,7,0,0,0,0,0,KENAI,29,,,,,,,
2307,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2308,7/17/2018,19,0,0,2,0,0,KENAI,29,,,,,,,
2308,7/18/2018,23,0,0,1,0,0,KENAI,29,,,,,,,
2309,7/16/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2311,7/20/2018,4,0,0,0,0,0,KENAI,29,,,,,,,
2312,7/15/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2313,7/17/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
2313,7/18/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
2313,7/19/2018,3,0,0,0,0,0,KASILOF,29,,,,,,,
2314,7/16/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
2314,7/18/2018,14,0,0,0,0,0,KENAI,29,,,,,,,
2314,7/19/2018,10,0,0,0,0,0,KENAI,29,,,,,,,
2314,7/21/2018,8,0,0,0,0,0,KENAI,29,,,,,,,
2316,7/15/2018,1,0,0,0,0,0,UNKNOWN,29,,,,,,,
2317,6/16/2018,6,0,0,0,0,0,KENAI,24,,,,,,,
2317,6/17/2018,12,0,0,0,0,0,KENAI,25,,,,,,,
2317,6/18/2018,3,0,0,0,0,0,KENAI,25,,,,,,,
2319,7/18/2018,13,0,0,0,0,0,KENAI,29,,,,,,,
2320,7/18/2018,4,0,0,1,0,0,KENAI,29,,,,,,,
2320,7/19/2018,18,0,0,0,0,0,KENAI,29,,,,,,,
2322,7/14/2018,1,0,0,1,0,0,KENAI,28,,,,,,,
2328,7/19/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2332,7/20/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
2333,7/14/2018,1,0,0,0,0,0,KASILOF,28,,,,,,,
2333,7/21/2018,2,0,0,0,0,0,KASILOF,29,,,,,,,
2333,7/22/2018,0,0,0,0,0,0,KASILOF,30,,,,,,,
2334,7/20/2018,20,0,0,1,0,0,KENAI,29,,,,,,,
2336,7/21/2018,4,0,0,0,0,0,KASILOF,29,,,,,,,
2340,7/14/2018,0,0,0,0,0,0,KENAI,28,,,,,,,
2340,7/15/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2340,7/19/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2340,7/20/2018,0,0,0,0,0,0,KENAI,29,,,,,,,
2342,7/19/2018,10,0,0,3,0,0,KENAI,29,,,,,,,
2342,7/20/2018,11,0,0,2,0,0,KENAI,29,,,,,,,
2343,7/14/2018,1,0,0,0,0,0,KENAI,28,,,,,,,
2346,7/14/2018,11,0,0,0,0,0,KASILOF,28,,,,,,,
2346,7/15/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
2352,7/13/2018,2,0,0,0,0,0,KENAI,28,,,,,,,
2352,7/14/2018,3,0,0,0,0,0,KENAI,28,,,,,,,
2352,7/15/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2352,7/20/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
2353,6/11/2018,15,0,0,0,0,0,KASILOF,24,,,,,,,
2354,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2355,7/27/2018,1,0,0,0,0,0,KENAI,30,,,,,,,
2356,7/12/2018,55,0,0,0,0,1,KENAI,28,,,,,,,
2365,7/6/2018,6,0,0,0,0,0,KASILOF,27,,,,,,,
2365,7/7/2018,20,0,0,0,0,0,KASILOF,27,,,,,,,
2366,7/20/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
2366,7/21/2018,11,0,0,0,0,0,KENAI,29,,,,,,,
2368,7/19/2018,10,0,0,1,0,0,KENAI,29,,,,,,,
2374,7/1/2018,1,0,0,0,0,0,KASILOF,27,,,,,,,
2375,7/15/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2375,7/20/2018,7,0,0,1,0,0,KENAI,29,,,,,,,
2375,7/21/2018,6,0,0,2,0,0,KENAI,29,,,,,,,
2375,7/22/2018,20,0,0,0,0,0,KENAI,30,,,,,,,
2377,6/29/2018,0,0,0,0,0,0,KENAI,26,,,,,,,
2377,6/30/2018,0,0,0,0,0,0,KENAI,26,,,,,,,
2377,7/1/2018,0,0,0,0,0,0,KENAI,27,,,,,,,
2377,7/2/2018,0,0,0,0,0,0,KENAI,27,,,,,,,
2378,6/15/2018,0,0,0,0,0,0,KASILOF,24,,,,,,,
2380,7/27/2018,13,0,0,1,0,0,KENAI,30,,,,,,,
2380,7/28/2018,14,0,0,1,0,0,KENAI,30,,,,,,,
2388,7/18/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
2389,6/26/2018,19,0,0,0,0,0,KASILOF,26,,,,,,,
2390,6/24/2018,4,0,0,0,0,0,KASILOF,26,,,,,,,
2391,6/20/2018,35,0,0,0,0,0,KASILOF,25,,,,,,,
2393,7/10/2018,0,0,0,10,0,0,KASILOF,28,,,,,,,
2397,7/22/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
2398,6/16/2018,0,0,0,0,0,0,KASILOF,24,,,,,,,
2398,6/20/2018,11,0,0,0,0,0,KASILOF,25,,,,,,,
2401,6/1/2018,0,0,0,3,0,0,KENAI,22,,,,,,,
2402,7/22/2018,55,0,0,0,0,0,KENAI,30,,,,,,,
2405,6/30/2018,6,0,0,0,0,0,KASILOF,26,,,,,,,
2405,7/7/2018,4,0,0,0,0,0,KASILOF,27,,,,,,,
2405,7/14/2018,2,0,0,0,0,0,KENAI,28,,,,,,,
2405,7/24/2018,8,0,0,2,0,0,KENAI,30,,,,,,,
2405,7/28/2018,9,0,0,4,0,0,KENAI,30,,,,,,,
2406,7/19/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
2406,7/20/2018,25,0,0,0,0,0,KENAI,29,,,,,,,
2406,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2406,7/22/2018,13,0,0,0,0,0,KENAI,30,,,,,,,
2407,6/29/2018,3,0,0,0,0,0,KASILOF,26,,,,,,,
2407,7/21/2018,14,0,0,0,0,0,KASILOF,29,,,,,,,
2413,7/23/2018,6,0,0,0,0,0,KASILOF,30,,,,,,,
2413,7/27/2018,7,0,0,0,0,0,KASILOF,30,,,,,,,
2413,7/28/2018,4,0,0,0,0,0,KASILOF,30,,,,,,,
2413,7/29/2018,7,0,0,0,0,0,KASILOF,31,,,,,,,
2415,7/16/2018,1,0,0,0,0,0,KENAI,29,,,,,,,
2415,7/17/2018,20,0,0,0,0,0,KENAI,29,,,,,,,
2418,7/6/2018,21,0,0,0,0,0,KASILOF,27,,,,,,,
2418,7/7/2018,8,0,0,0,0,0,KASILOF,27,,,,,,,
2418,7/22/2018,33,0,0,0,0,0,KASILOF,30,,,,,,,
2419,7/19/2018,19,0,0,0,0,0,KENAI,29,,,,,,,
2419,7/20/2018,16,0,0,0,0,0,KENAI,29,,,,,,,
2420,7/7/2018,16,0,0,0,0,0,KASILOF,27,,,,,,,
2422,7/16/2018,3,0,0,0,0,0,KENAI,29,,,,,,,
2422,7/17/2018,6,0,0,0,0,0,KENAI,29,,,,,,,
2422,7/18/2018,25,0,0,0,0,0,KENAI,29,,,,,,,
2424,7/20/2018,28,0,0,0,0,0,KENAI,29,,,,,,,
2425,7/14/2018,1,0,0,0,0,0,KASILOF,28,,,,,,,
2425,7/20/2018,8,0,0,1,0,0,KENAI,29,,,,,,,
2425,7/24/2018,0,0,0,9,0,0,FISH CREEK,30,,,,,,,
2425,7/28/2018,7,0,0,0,0,0,KENAI,30,,,,,,,
2425,7/29/2018,15,0,0,0,0,0,KENAI,31,,,,,,,
2426,7/29/2018,31,0,0,2,0,1,KASILOF,31,,,,,,,
2427,7/7/2018,8,0,0,0,0,0,KASILOF,27,,,,,,,
2427,7/8/2018,4,0,0,0,0,0,KASILOF,28,,,,,,,
2427,7/21/2018,7,0,0,0,0,0,KASILOF,29,,,,,,,
2427,7/22/2018,5,0,0,0,0,0,KASILOF,30,,,,,,,
2427,8/5/2018,0,0,0,0,0,0,KASILOF,32,,,,,,,
2428,7/7/2018,1,0,0,0,0,0,KASILOF,27,Y,7,0,,1,,
2430,7/11/2018,4,0,0,0,0,0,KASILOF,28,,,,,,,
2430,7/12/2018,5,0,0,0,0,0,KASILOF,28,,,,,,,
2434,7/21/2018,35,0,0,0,0,0,KENAI,29,,,,,,,
2435,7/25/2018,35,0,0,0,0,1,KASILOF,30,,,,,,,
2437,7/21/2018,5,0,0,0,0,0,KENAI,29,,,,,,,
2437,7/23/2018,4,0,0,0,0,0,KENAI,30,,,,,,,
2437,7/26/2018,11,0,0,0,0,0,KENAI,30,,,,,,,
2437,7/28/2018,5,0,0,5,0,0,KENAI,30,,,,,,,
2445,7/19/2018,17,0,0,0,0,0,KENAI,29,,,,,,,
2447,7/14/2018,0,0,0,0,0,0,UNKNOWN,28,,,,,,,
2447,7/16/2018,0,0,0,0,0,0,UNKNOWN,29,,,,,,,
2448,7/20/2018,2,0,0,0,0,0,KENAI,29,,,,,,,
2448,7/27/2018,3,0,0,0,0,0,KENAI,30,,,,,,,
