Pike #,Samplers,Section,Date,Start Time,Stop time,Species,Fork length,Tag #,Comments,Event,Gear
425,PB SV,4,6/23/2018 15:43,6/23/2018 15:43,6/24/2018 10:08,NP,205,,,Recap,GN
426,PB SV,4,6/23/2018 15:54,6/23/2018 15:54,6/24/2018 10:20,NP,287,,,Recap,GN
427,PB SV,4,6/23/2018 15:54,6/23/2018 15:54,6/24/2018 10:20,NP,291,,,Recap,GN
428,PB SV,4,6/23/2018 15:54,6/23/2018 15:54,6/24/2018 10:20,NP,294,,,Recap,GN
429,PB SV,4,6/23/2018 15:54,6/23/2018 15:54,6/24/2018 10:20,NP,350,,,Recap,GN
430,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,372,1824,,Recap,GN
431,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,445,1522,,Recap,GN
432,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,288,,,Recap,GN
433,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,303,,,Recap,GN
434,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,423,1473,,Recap,GN
435,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,238,,,Recap,GN
436,PB SV,4,6/23/2018 15:57,6/23/2018 15:57,6/24/2018 10:25,NP,752,1399,,Recap,GN
437,PB SV,4,6/23/2018 16:01,6/23/2018 16:01,6/24/2018 10:42,NP,360,,,Recap,GN
438,PB SV,4,6/23/2018 16:01,6/23/2018 16:01,6/24/2018 10:42,NP,446,,,Recap,GN
439,PB SV,4,6/23/2018 16:01,6/23/2018 16:01,6/24/2018 10:42,NP,277,,,Recap,GN
440,PB SV,4,6/23/2018 16:01,6/23/2018 16:01,6/24/2018 10:42,NP,396,,,Recap,GN
441,PB SV,4,6/23/2018 16:01,6/23/2018 16:01,6/24/2018 10:42,NP,297,,,Recap,GN
,PB SV,4,6/23/2018 16:08,6/23/2018 16:08,6/24/2018 10:50,,none,,,Recap,GN
442,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,219,,,Recap,GN
443,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,213,,,Recap,GN
444,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,295,,,Recap,GN
445,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,425,,,Recap,GN
446,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,441,1387,,Recap,GN
447,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,416,,,Recap,GN
448,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,237,,,Recap,GN
449,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,603,1226,,Recap,GN
450,PB SV,4,6/23/2018 16:12,6/23/2018 16:12,6/24/2018 11:03,NP,546,1335,,Recap,GN
451,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,406,,,Recap,GN
452,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,469,,,Recap,GN
453,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,598,,,Recap,GN
454,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,486,1433,,Recap,GN
455,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,376,,,Recap,GN
456,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,318,,,Recap,GN
457,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,397,1425,,Recap,GN
458,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,218,,,Recap,GN
459,PB SV,4,6/23/2018 16:20,6/23/2018 16:20,6/24/2018 11:15,NP,452,1096,,Recap,GN
460,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,438,1819,,Recap,GN
461,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,436,1388,,Recap,GN
462,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,307,,,Recap,GN
463,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,234,,,Recap,GN
464,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,224,,,Recap,GN
465,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,512,,,Recap,GN
466,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,451,1400,,Recap,GN
467,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,510,1426,,Recap,GN
468,PB SV,4,6/23/2018 16:23,6/23/2018 16:23,6/24/2018 11:30,NP,587,1219,,Recap,GN
469,PB SV,4,6/23/2018 16:30,6/23/2018 16:30,6/24/2018 11:40,NP,446,,,Recap,GN
470,PB SV,4,6/23/2018 16:30,6/23/2018 16:30,6/24/2018 11:40,NP,491,1443,,Recap,GN
471,PB SV,4,6/23/2018 16:30,6/23/2018 16:30,6/24/2018 11:40,NP,568,,,Recap,GN
472,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,431,,,Recap,GN
473,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,393,1040,,Recap,GN
474,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,373,,,Recap,GN
475,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,422,1072,,Recap,GN
476,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,401,,,Recap,GN
477,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,395,1088,,Recap,GN
478,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,224,,,Recap,GN
479,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,309,,,Recap,GN
480,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,236,,,Recap,GN
481,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,294,,,Recap,GN
482,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,302,,,Recap,GN
483,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,312,,,Recap,GN
484,PB SV,4,6/23/2018 16:37,6/23/2018 16:37,6/24/2018 11:50,NP,599,,,Recap,GN
485,SV CJ,5,6/24/2018 12:53,6/24/2018 12:53,6/25/2018 12:41,NP,322,,,Recap,GN
486,SV CJ,5,6/24/2018 12:53,6/24/2018 12:53,6/25/2018 12:41,NP,,,"Predation, head only",Recap,GN
487,SV CJ,5,6/24/2018 12:53,6/24/2018 12:53,6/25/2018 12:41,NP,,,"Predation, head only",Recap,GN
488,SV CJ,5,6/24/2018 12:57,6/24/2018 12:57,6/25/2018 12:47,NP,499,1027,,Recap,GN
489,SV CJ,5,6/24/2018 13:00,6/24/2018 13:00,6/25/2018 12:55,NP,423,1461,,Recap,GN
490,SV CJ,5,6/24/2018 13:00,6/24/2018 13:00,6/25/2018 12:55,NP,545,,,Recap,GN
491,SV CJ,5,6/24/2018 13:00,6/24/2018 13:00,6/25/2018 12:55,NP,,,"Predation, head only",Recap,GN
492,SV CJ,5,6/24/2018 13:00,6/24/2018 13:00,6/25/2018 12:55,NP,,,"Predation, head only",Recap,GN
493,SV CJ,5,6/24/2018 13:03,6/24/2018 13:03,6/25/2018 13:05,NP,452,1463,,Recap,GN
494,SV CJ,5,6/24/2018 13:03,6/24/2018 13:03,6/25/2018 13:05,NP,256,,,Recap,GN
495,SV CJ,5,6/24/2018 13:08,6/24/2018 13:08,6/25/2018 13:09,NP,497,,,Recap,GN
496,SV CJ,5,6/24/2018 13:08,6/24/2018 13:08,6/25/2018 13:09,NP,,,"Predation, head only",Recap,GN
497,SV CJ,5,6/24/2018 13:08,6/24/2018 13:08,6/25/2018 13:09,NP,,,"Predation, head only",Recap,GN
,SV CJ,5,6/24/2018 13:13,6/24/2018 13:13,6/25/2018 13:27,,none,,,Recap,GN
498,SV CJ,5,6/24/2018 13:16,6/24/2018 13:16,6/25/2018 13:34,NP,317,,,Recap,GN
499,SV CJ,5,6/24/2018 13:16,6/24/2018 13:16,6/25/2018 13:34,NP,431,,,Recap,GN
500,SV CJ,5,6/24/2018 13:16,6/24/2018 13:16,6/25/2018 13:34,NP,384,1031,,Recap,GN
501,SV CJ,5,6/24/2018 13:16,6/24/2018 13:16,6/25/2018 13:34,NP,558,1028,,Recap,GN
502,SV CJ,5,6/24/2018 13:16,6/24/2018 13:16,6/25/2018 13:34,NP,,,"Predation, head only",Recap,GN
503,SV CJ,5,6/24/2018 13:25,6/24/2018 13:25,6/25/2018 13:41,NP,229,,,Recap,GN
504,SV CJ,5,6/24/2018 13:25,6/24/2018 13:25,6/25/2018 13:41,NP,235,,,Recap,GN
505,SV CJ,5,6/24/2018 13:31,6/24/2018 13:31,6/25/2018 13:49,NP,,,"Predation, head only",Recap,GN
506,SV CJ,5,6/24/2018 13:36,6/24/2018 13:36,6/25/2018 13:59,NP,,,"Predation, head only",Recap,GN
507,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,350,,,Recap,GN
508,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,345,,,Recap,GN
509,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,338,,,Recap,GN
510,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,331,,,Recap,GN
511,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,325,,,Recap,GN
512,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,295,,,Recap,GN
513,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,302,,,Recap,GN
514,SV CJ,6,6/24/2018 10:20,6/24/2018 10:20,6/25/2018 9:45,NP,300,,,Recap,GN
515,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,325,,,Recap,GN
516,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,440,,,Recap,GN
517,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,395,,,Recap,GN
518,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,325,,,Recap,GN
519,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,310,,,Recap,GN
520,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,265,,,Recap,GN
521,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,290,,,Recap,GN
522,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,291,,,Recap,GN
523,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,304,,,Recap,GN
524,SV CJ,6,6/24/2018 10:29,6/24/2018 10:29,6/25/2018 9:38,NP,204,,,Recap,GN
525,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,371,,,Recap,GN
526,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,345,,,Recap,GN
527,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,330,,,Recap,GN
528,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,270,,,Recap,GN
529,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,295,,,Recap,GN
530,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,318,,,Recap,GN
531,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,330,,,Recap,GN
532,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,250,,,Recap,GN
533,SV CJ,6,6/24/2018 10:34,6/24/2018 10:34,6/25/2018 9:51,NP,301,,,Recap,GN
534,SV CJ,6,6/24/2018 10:41,6/24/2018 10:41,6/25/2018 10:03,NP,292,,,Recap,GN
535,SV CJ,6,6/24/2018 10:41,6/24/2018 10:41,6/25/2018 10:03,NP,252,,,Recap,GN
536,SV CJ,6,6/24/2018 10:41,6/24/2018 10:41,6/25/2018 10:03,NP,232,,,Recap,GN
537,SV CJ,6,6/24/2018 10:41,6/24/2018 10:41,6/25/2018 10:03,NP,250,,,Recap,GN
538,SV CJ,6,6/24/2018 10:41,6/24/2018 10:41,6/25/2018 10:03,NP,280,,,Recap,GN
539,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,369,,,Recap,GN
540,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,275,,,Recap,GN
541,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,321,,,Recap,GN
542,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,288,,,Recap,GN
543,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,290,,,Recap,GN
544,SV CJ,6,6/24/2018 10:49,6/24/2018 10:49,6/25/2018 10:11,NP,225,,,Recap,GN
545,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,448,,,Recap,GN
546,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,330,,,Recap,GN
547,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,325,,,Recap,GN
548,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,311,,,Recap,GN
549,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,267,,,Recap,GN
550,SV CJ,6,6/24/2018 10:56,6/24/2018 10:56,6/25/2018 10:21,NP,260,,,Recap,GN
551,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,395,,,Recap,GN
552,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,348,,,Recap,GN
553,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,295,,,Recap,GN
554,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,261,,,Recap,GN
555,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,325,,,Recap,GN
556,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,290,,,Recap,GN
557,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,281,,,Recap,GN
558,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,258,,,Recap,GN
559,SV CJ,6,6/24/2018 11:05,6/24/2018 11:05,6/25/2018 10:32,NP,255,,,Recap,GN
560,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,291,,,Recap,GN
561,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,355,,,Recap,GN
562,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,342,,,Recap,GN
563,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,295,,,Recap,GN
564,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,335,,,Recap,GN
565,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,288,,,Recap,GN
566,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,279,,,Recap,GN
567,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,288,,,Recap,GN
568,SV CJ,6,6/24/2018 11:16,6/24/2018 11:16,6/25/2018 10:43,NP,241,,,Recap,GN
569,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,350,1847,,Recap,GN
570,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,381,1844,,Recap,GN
571,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,395,,,Recap,GN
572,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,320,,,Recap,GN
573,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,375,,,Recap,GN
574,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,353,1452,,Recap,GN
575,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,248,,,Recap,GN
576,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,250,,,Recap,GN
577,SV CJ,6,6/24/2018 11:27,6/24/2018 11:27,6/25/2018 10:56,NP,251,,,Recap,GN
578,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,380,,,Recap,GN
579,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,390,1800,,Recap,GN
580,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,357,,,Recap,GN
581,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,306,,,Recap,GN
582,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,338,,,Recap,GN
583,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,278,,,Recap,GN
584,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,300,,,Recap,GN
585,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,225,,,Recap,GN
586,SV CJ,6,6/24/2018 11:34,6/24/2018 11:34,6/25/2018 11:11,NP,240,,,Recap,GN
587,PB TM,1,6/25/2018 12:12,6/25/2018 12:12,6/26/2018 8:59,NP,450,,,Recap,GN
588,PB TM,1,6/25/2018 12:12,6/25/2018 12:12,6/26/2018 8:59,NP,420,1082,,Recap,GN
589,PB TM,1,6/25/2018 12:12,6/25/2018 12:12,6/26/2018 8:59,NP,223,,,Recap,GN
590,PB TM,1,6/25/2018 12:16,6/25/2018 12:16,6/26/2018 9:07,NP,302,,,Recap,GN
591,PB TM,1,6/25/2018 12:20,6/25/2018 12:20,6/26/2018 9:12,NP,212,,,Recap,GN
,PB TM,1,6/25/2018 12:24,6/25/2018 12:24,6/26/2018 9:16,,none,,,Recap,GN
592,PB TM,1,6/25/2018 12:28,6/25/2018 12:28,6/26/2018 9:20,NP,265,,,Recap,GN
593,PB TM,1,6/25/2018 12:28,6/25/2018 12:28,6/26/2018 9:20,NP,338,1310,,Recap,GN
594,PB TM,1,6/25/2018 12:28,6/25/2018 12:28,6/26/2018 9:20,NP,245,,,Recap,GN
595,PB TM,1,6/25/2018 12:32,6/25/2018 12:32,6/26/2018 9:27,NP,280,,,Recap,GN
596,PB TM,1,6/25/2018 12:37,6/25/2018 12:37,6/26/2018 9:31,NP,365,,,Recap,GN
597,PB TM,1,6/25/2018 12:41,6/25/2018 12:41,6/26/2018 9:35,NP,251,,,Recap,GN
598,PB TM,1,6/25/2018 12:48,6/25/2018 12:48,6/26/2018 9:39,NP,285,,,Recap,GN
599,PB TM,1,6/25/2018 12:48,6/25/2018 12:48,6/26/2018 9:39,NP,268,,,Recap,GN
600,PB TM,1,6/25/2018 12:48,6/25/2018 12:48,6/26/2018 9:39,NP,322,,,Recap,GN
601,PB TM,1,6/25/2018 12:55,6/25/2018 12:55,6/26/2018 9:45,NP,232,,,Recap,GN
602,PB TM,1,6/25/2018 12:55,6/25/2018 12:55,6/26/2018 9:45,NP,185,,,Recap,GN
603,PB TM,1,6/25/2018 14:22,6/25/2018 14:22,6/26/2018 9:51,NP,348,1166,,Recap,GN
604,PB TM,1,6/25/2018 14:22,6/25/2018 14:22,6/26/2018 9:51,NP,250,,,Recap,GN
,PB TM,1,6/25/2018 14:22,6/25/2018 14:22,6/26/2018 9:51,Sockeye,500,,Mid eye-fork,Recap,GN
605,PB TM,1,6/25/2018 14:27,6/25/2018 14:27,6/26/2018 9:57,NP,274,,,Recap,GN
606,PB TM,1,6/25/2018 14:27,6/25/2018 14:27,6/26/2018 9:57,NP,262,,,Recap,GN
607,PB TM,1,6/25/2018 14:33,6/25/2018 14:33,6/26/2018 10:02,NP,326,,,Recap,GN
608,PB TM,1,6/25/2018 14:33,6/25/2018 14:33,6/26/2018 10:02,NP,309,,,Recap,GN
,PB TM,1,6/25/2018 14:52,6/25/2018 14:52,6/26/2018 10:06,,none,,,Recap,GN
609,PB TM,1,6/25/2018 14:56,6/25/2018 14:56,6/26/2018 10:10,NP,325,,,Recap,GN
610,PB TM,1,6/25/2018 14:56,6/25/2018 14:56,6/26/2018 10:10,NP,335,,,Recap,GN
611,PB TM,1,6/25/2018 14:56,6/25/2018 14:56,6/26/2018 10:10,NP,220,,,Recap,GN
612,PB TM,1,6/25/2018 15:00,6/25/2018 15:00,6/26/2018 10:15,NP,364,1343,,Recap,GN
613,PB TM,1,6/25/2018 15:04,6/25/2018 15:04,6/26/2018 10:20,NP,319,,,Recap,GN
614,PB TM,1,6/25/2018 15:04,6/25/2018 15:04,6/26/2018 10:20,NP,224,,,Recap,GN
615,PB TM,1,6/25/2018 15:04,6/25/2018 15:04,6/26/2018 10:20,NP,226,,,Recap,GN
616,PB TM,1,6/25/2018 15:04,6/25/2018 15:04,6/26/2018 10:20,NP,279,,,Recap,GN
617,PB TM,1,6/25/2018 15:16,6/25/2018 15:16,6/26/2018 10:26,NP,334,,,Recap,GN
618,PB TM,1,6/25/2018 15:20,6/25/2018 15:20,6/26/2018 10:31,NP,395,1891,,Recap,GN
619,PB TM,1,6/25/2018 15:20,6/25/2018 15:20,6/26/2018 10:31,NP,271,,,Recap,GN
620,PB TM,1,6/25/2018 15:20,6/25/2018 15:20,6/26/2018 10:31,NP,231,,,Recap,GN
621,PB TM,1,6/25/2018 15:25,6/25/2018 15:25,6/26/2018 10:37,NP,425,1046,,Recap,GN
,CJ TM,2,6/26/2018 11:29,6/26/2018 11:29,6/27/2018 11:17,,none,,,Recap,GN
622,CJ TM,2,6/26/2018 11:31,6/26/2018 11:31,6/27/2018 11:08,NP,386,,,Recap,GN
623,CJ TM,2,6/26/2018 11:31,6/26/2018 11:31,6/27/2018 11:08,NP,256,,,Recap,GN
624,CJ TM,2,6/26/2018 11:31,6/26/2018 11:31,6/27/2018 11:08,NP,219,,,Recap,GN
625,CJ TM,2,6/26/2018 11:35,6/26/2018 11:35,6/27/2018 10:58,NP,250,,,Recap,GN
626,CJ TM,2,6/26/2018 11:35,6/26/2018 11:35,6/27/2018 10:58,NP,291,,,Recap,GN
627,CJ TM,2,6/26/2018 11:40,6/26/2018 11:40,6/27/2018 10:46,NP,294,,,Recap,GN
628,CJ TM,2,6/26/2018 11:40,6/26/2018 11:40,6/27/2018 10:46,NP,310,,,Recap,GN
629,CJ TM,2,6/26/2018 11:40,6/26/2018 11:40,6/27/2018 10:46,NP,440,,,Recap,GN
630,CJ TM,2,6/26/2018 11:40,6/26/2018 11:40,6/27/2018 10:46,NP,269,,,Recap,GN
631,CJ TM,2,6/26/2018 11:46,6/26/2018 11:46,6/27/2018 10:35,NP,260,,,Recap,GN
632,CJ TM,2,6/26/2018 11:46,6/26/2018 11:46,6/27/2018 10:35,NP,311,,,Recap,GN
633,CJ TM,2,6/26/2018 11:46,6/26/2018 11:46,6/27/2018 10:35,NP,244,,,Recap,GN
634,CJ TM,2,6/26/2018 11:46,6/26/2018 11:46,6/27/2018 10:35,NP,296,,,Recap,GN
635,CJ TM,2,6/26/2018 11:46,6/26/2018 11:46,6/27/2018 10:35,NP,290,,,Recap,GN
636,CJ TM,2,6/26/2018 11:51,6/26/2018 11:51,6/27/2018 10:09,NP,335,1230,,Recap,GN
637,CJ TM,2,6/26/2018 11:51,6/26/2018 11:51,6/27/2018 10:09,NP,309,,,Recap,GN
638,CJ TM,2,6/26/2018 11:51,6/26/2018 11:51,6/27/2018 10:09,NP,300,,,Recap,GN
639,CJ TM,2,6/26/2018 11:51,6/26/2018 11:51,6/27/2018 10:09,NP,335,,,Recap,GN
640,CJ TM,2,6/26/2018 11:56,6/26/2018 11:56,6/27/2018 9:54,NP,315,,,Recap,GN
641,CJ TM,2,6/26/2018 11:56,6/26/2018 11:56,6/27/2018 9:54,NP,269,,,Recap,GN
642,CJ TM,2,6/26/2018 11:56,6/26/2018 11:56,6/27/2018 9:54,NP,239,,,Recap,GN
643,CJ TM,2,6/26/2018 11:56,6/26/2018 11:56,6/27/2018 9:54,NP,325,1244,,Recap,GN
644,CJ TM,2,6/26/2018 11:56,6/26/2018 11:56,6/27/2018 9:54,NP,384,,,Recap,GN
645,CJ TM,2,6/26/2018 12:00,6/26/2018 12:00,6/27/2018 9:48,NP,296,,,Recap,GN
646,CJ TM,2,6/26/2018 12:00,6/26/2018 12:00,6/27/2018 9:48,NP,299,,,Recap,GN
647,CJ TM,2,6/26/2018 12:04,6/26/2018 12:04,6/27/2018 9:31,NP,452,,,Recap,GN
648,CJ TM,2,6/26/2018 12:04,6/26/2018 12:04,6/27/2018 9:31,NP,230,,,Recap,GN
649,CJ TM,2,6/26/2018 12:04,6/26/2018 12:04,6/27/2018 9:31,NP,403,1247,,Recap,GN
650,CJ TM,2,6/26/2018 12:04,6/26/2018 12:04,6/27/2018 9:31,NP,269,,,Recap,GN
651,CJ TM,2,6/26/2018 12:04,6/26/2018 12:04,6/27/2018 9:31,NP,424,1508,,Recap,GN
652,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,455,1294,,Recap,GN
653,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,371,,,Recap,GN
654,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,424,1106,,Recap,GN
655,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,309,,,Recap,GN
656,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,292,,,Recap,GN
657,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,195,,,Recap,GN
658,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,331,,,Recap,GN
659,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,352,1006,,Recap,GN
660,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,433,1196,,Recap,GN
661,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,357,,,Recap,GN
662,CJ TM,2,6/26/2018 12:08,6/26/2018 12:08,6/27/2018 9:11,NP,437,,,Recap,GN
